scenario,role,route,control type,label,destination,disabled,evidence
client-earlier-appointments,client,/waitlist,A,Back,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-earlier-appointments,client,/waitlist,A,Your profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-earlier-appointments,client,/waitlist,A,Discover,/discover,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-earlier-appointments,client,/waitlist,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-earlier-appointments,client,/waitlist,A,Bookings,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-earlier-appointments,client,/waitlist,A,Profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-purchases,client,/purchases,A,Back,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-purchases,client,/purchases,A,Your profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-purchases,client,/purchases,search,Search purchases,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-purchases,client,/purchases,A,Discover,/discover,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-purchases,client,/purchases,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-purchases,client,/purchases,A,Bookings,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-purchases,client,/purchases,A,Profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-complete-profile,client,/complete-profile,A,tattoi,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-complete-profile,client,/complete-profile,A,For artists,/signup?role=artist,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-complete-profile,client,/complete-profile,INPUT,Full name,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-complete-profile,client,/complete-profile,tel,Phone,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-complete-profile,client,/complete-profile,date,Date of birth (optional),,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-complete-profile,client,/complete-profile,submit,Save and continue,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Clients,/clients,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Supplies,/supplies,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,BUTTON,Nothing needs your attention,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,BUTTON,"Design brief
⌄",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,Refresh design brief,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,View booking,/projects/12?session=101,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,"Monday, 7 September 2026",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,"Tuesday, 8 September 2026",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,"Wednesday, 9 September 2026",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,"Thursday, 10 September 2026",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,"Friday, 11 September 2026",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,"Saturday, 12 September 2026",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,"Sunday, 13 September 2026",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,"10:00
Mia Chen
Botanical sleeve · Confirmed",/projects/12?session=101,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,"14:00
Mia Chen
Geometric shoulder · Confirmed",/projects/12?session=102,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,button,Expand full week,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Open calendar,/calendar?date=2026-09-10,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Payments & payouts,/money,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Browse suppliers,/supplies,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,"Your orders
Review orders and payment status",/supply-orders,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-today,artist,/dashboard,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,tattoi,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Money
Income, balances and payouts",/money,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Working hours & services
Availability, session lengths and pricing",/work-hours,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Your profile & booking link
The front door for your clients",/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Cancellation waitlist
Fill available appointments",/waitlist,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Your products
Catalogue and availability",/products,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Store orders
Payment and fulfilment",/store-orders,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Workshops & events
Create an event and review registrations",/artist-events,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Supplies
Stock and supplier orders",/supplies,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Studio
People and shared workspace",/studio,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"Settings
Your account, business and preferences",/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-business,artist,/business,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-artist-products,artist,/products,A,Back,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-artist-products,artist,/products,button,Add product,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-artist-products,artist,/products,search,Search products,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-artist-products,artist,/products,SUMMARY,View 1 variants,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-artist-products,artist,/products,button,Edit Cartridge needles,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-artist-products,artist,/products,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
